,[Commits] Count,[Commits] Days since first,[Commits] Days since last,[Commits] Total lines added,[Commits] Total lines deleted,[Commits] Average additions,[Commits] Average deletions,[Commits] Average files changed,[Commits] Average message length (chars),[Commits] Per day,[Commits] Per day (True),[Commits] Maximum per day,[Contributors] Count,[Contributors Top-10] Average commits,[Contributors Top-10] Average participation weeks,[Contributors Top-10] Average additions,[Contributors Top-10] Average deletions,[Contributors Top-10] Average followers,[Contributors Top-10] Average following,[Contributors Top-10] Average public repositories,[Contributors Top-10] Average teams,[Contributors Top-10] Average stars,[Contributors Top-10] Average watchers,[Contributors Top-10] Average forks,[Forks] Count,[Forks] Per day (True),[Forks] Max per day,[Issues] Total comments,[Issues] Count,[Issues] Open,[Issues] Labels,[Issues] Average participants (beside creator),[Issues] Average assignees,[Issues] Average labels,[Issues] Average reactions,[Issues] Average closing time (days),[Issues] Average comment interval (days),[Issues] Average comments,[Issues] Average comment len (chars),[Issues] Average title len (chars),[Issues] Average body len (chars),[Issues] Per day,[Issues] Per day (True),[Issues] Maximum per day,[Issues] Closed to total,[Issues] Bugs to total,[Repo] Size,[Repo] Folders,[Repo] Files,[Repo] Topics,[Repo] Branches,[Repo] Age (days),[Repo] Workflows,[Repo] Programming Languages,[Repo] Milestones,[Repo] Watchers,[Repo] Deployments,[Repo] Readme length (chars),[Repo] Network members,[Pulls] Count,[Pulls] Closed to total,[Pulls] Total lines added,[Pulls] Total lines deleted,[Pulls] Average lines deleted,[Pulls] Average lines added,[Pulls] Average closing time (days),[Pulls] Average reviewers,[Pulls] Average comments,[Pulls] Average review comments,[Pulls] Average commits,[Pulls] Average assignees,[Pulls] Average body len (chars),[Pulls] Average title len (chars),[Pulls] Average files changed,[Pulls] Average labels,[Pulls] Mergeable to total,[Pulls] Merged to total,[Pulls] Created per day,[Pulls] Created per day (True),[Pulls] Maximum created per day,[Releases] Count,[Releases] Tags,[Releases] Total downloads,[Releases] Average body len (chars),[Releases] Average title len (chars),[Releases] Average assets,[Releases] Average asset downloads,[Releases] Average asset size,[Releases] Prereleases to total,[Releases] Per day created (True),[Releases] Per day published (True),[Releases] Downloads per day (True),[Stars] Count,[Stars] Per day,[Stars] Per day (True),[Stars] Maximum per day,[Workflow Runs] Count,[Workflow Runs] Successful to total,[Workflow Runs] Failed to total,[Workflow Runs] Skipped to total,[Workflow Runs] Average duration (ms),[Workflow Runs] Average success duration (ms),[Workflow Runs] Average failure duration (ms),[Workflow Runs] Average successes per day,[Workflow Runs] Average successes per day (True),[Workflow Runs] Average fails per day,[Workflow Runs] Average fails per day (True),[Contributors Top-100] Average commits,[Contributors Top-100] Average participation weeks,[Contributors Top-100] Average additions,[Contributors Top-100] Average deletions,[Releases] Drafts to total
[Pulls] Average assignees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.006458130195668101,-0.049791503091407736,-0.00849144925573197,0.36714335957852806,-0.12127847470322177,-0.10316548749957533,0.0532338906513263,0.09842751853883039,0.19248720357676644,0.05335351768845781,0.04481167523617685,2.8041685764915585e-05,0.10972114079597836,-0.04711568342785315,0.05639744082356362,-0.036078848850090106,-0.06332143278859542,0.10018753875061225,-0.05402522205001133,-0.06281370681373243,-0.013977770015250355,0.08552083009240528,-0.0833570099219649,-0.009659243849458288,-0.0019447998747790082,0.05770206163361355,0.02592026749568603,-0.12063953093020251,0.037281811369462445,-0.006540039300173748,-0.06833085554155731,-0.1098304304478062,0.0863873559013156,-0.01923745248695856,0.07226275494377413,-0.014265170676147763,-0.4923438019612099,-0.1819475510076682,-0.2968140281186215,-0.13571192149813416,
[Pulls] Average body len (chars),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2892028047287155,-0.000900363202175997,0.26370005686192416,-0.07646015680818898,-0.03217909203659706,0.428479790526991,0.49402195715229186,0.3532125502509248,-0.020036569243888393,0.0391642574313708,-0.04492728164194218,0.16423576870629078,-0.008307775015047817,-0.04841911875873732,-0.01683481110376104,-0.023004146590012136,-0.04851168437893629,-0.06048089363145308,-0.060174263595520194,-0.026227417483448805,-0.024815167664040506,-0.0069371217063168185,-0.005776007503743986,-0.007331905554760571,0.586228887570925,0.13304101450078581,0.12505601172525457,-0.009133373291663976,-0.006064926730359151,0.08243817327939319,0.03437565327703573,0.5867058531638879,0.6376822055739384,0.2568131232478869,0.5122309486155202,-0.4220055531222802,0.14691373202337496,-0.5171238661945415,-0.4122592299005343,
[Pulls] Average title len (chars),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07000033382456436,-0.00900688763378552,-0.036845615054373886,-0.1579516366446227,0.1050870540941849,0.22491178031429754,0.07795827051230027,-0.03101701528920759,0.190919564682873,-0.05625484853696398,0.15820287582744935,0.06631498940882304,-0.05293369276648777,-0.041876568933335856,0.27516277757100255,0.041074854601291975,-0.08111799304122043,-0.10201194200477619,-0.054256791811169096,-0.13155399693510958,0.058012121332595756,-0.16991570895369246,0.08220842243655557,0.2698104360332957,0.05454402941142317,0.04260185594683031,0.13606604527193253,-0.012482015369073436,0.1232870263662874,0.16219913255724505,0.2673310406656438,0.22296079684801887,0.15750115703211592,0.2718673833199196,-0.6275541335440379,-0.02606371693602926,-0.6664168793061035,-0.5571347646601739,
[Pulls] Average files changed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0517623636163945,0.0732947168736631,-0.11133224256179197,0.1459271849190406,0.07403770053164904,0.03187915032625056,0.0832274091522913,0.03615756800719953,0.048618500945855764,-0.023037402701434666,0.02759085783776377,0.04826413147362983,0.09536277583107523,-0.002413095359554423,0.0015761437959705231,0.09508203680751434,0.10862213642808342,0.045188401758011705,-0.017353606138104823,-0.08712594815464605,0.04988458673936322,-0.07688029180324012,-0.004364572496036871,-0.03532210230932539,0.2887936906810713,-0.008273838703887442,0.004981374136018747,0.10158449903849531,0.11594793964187136,-0.017865407911933306,-0.02849606186251964,-0.009461125692191697,-0.051185257685547624,0.7274406784539575,0.29213500540610876,0.9959282402243939,0.970962952837042,
[Pulls] Average labels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06607692549940038,-0.16482628282576342,0.3307816813077183,0.2934589200261028,0.29957596585399954,0.153152167634045,0.019947558932767374,-0.02999998222583184,0.19138911210471102,-0.18877774731553,0.09446858863885713,-0.08150326456488227,0.123368790431992,0.0891865684826171,0.020255230588643636,0.032599676000121654,-0.027087489858233883,0.10629678773992743,-0.11121836258902737,0.13257846595089792,-0.02085360067474899,0.00365397826157976,0.10905822477534714,0.02912815254083766,0.06302954467426822,0.00848923598297799,0.11518402268166267,0.20080394935631618,0.0032687941422092502,-0.06572203585421517,0.1484015200921324,-0.0025043122690834585,-0.02495779556249561,0.034680226003959466,-0.2746945408098699,-0.1812886513847521,
[Pulls] Mergeable to total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22416515298521872,-0.22083279104074038,-0.23647908588252983,-0.23609647844449344,-0.15167336006642815,-0.11658053080564271,-0.04728659313721661,-0.11702940212061107,0.18410854490191483,-0.08619686299930154,-0.015914891723168706,-0.08473865849209004,0.06224807172969844,-0.1264951686348289,-0.12894317284336507,-0.04949500637290224,-0.10673086082939898,0.06279834736631502,-0.046152661919892646,-0.022963704250459235,-0.1598631021715393,-0.27232962543998923,0.01176729988230805,-0.0849303941510919,-0.04088594586374121,-0.029536286245700063,-0.025155140139054434,-0.17373189185706941,-0.1179221814549885,-0.14597279910471136,-0.11050128617512928,0.22423327230506374,-0.415710859209593,0.22519801255371885,0.10085732516132549,
[Pulls] Merged to total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1305618720260964,0.1232468351093982,0.11894436973649959,0.12921750874437907,0.013397266490147964,-0.07551523371217914,-0.13016510094603184,0.05860872085800704,-0.12497385326438167,0.02726838273084003,0.11416547971726737,0.11172452475168962,0.1313822588857605,0.1473356025444413,-0.04790601140515031,0.00021494875317110875,0.03870291667253804,0.028977078433686024,-0.008783239220192028,0.025732336166666214,0.1456518448435624,-0.09246894225965491,0.10151795924103883,0.08199976597635261,-0.13596753145228765,-0.2911464534913187,0.051649985603476764,0.06271875945986512,0.06535493682867026,-0.002272230888777051,-0.34500295219720906,0.010735548602694591,-0.4816709170460904,-0.5384486601336208,
[Pulls] Created per day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245440819781022,0.6070238892549008,0.0664233412413834,0.12242094798655824,0.07277205899253295,0.19254907081158276,0.02633382321769377,0.03020687916732391,0.008804816062807036,0.017884271318230133,0.10246270802024336,0.1601557192070119,0.19858048029676004,0.13697408964822144,0.17440807495723026,-0.11258528008273008,0.2350744239200032,-0.02778140058752037,0.628820688032748,0.14854159788442736,0.049522120342602595,0.3501948207478074,0.19528488018525944,0.04576430248331253,0.02050530534769149,0.6644993463988698,0.6130538339190318,0.47192443748777924,0.59372610326807,-0.21750774078790114,-0.2022789983879564,-0.38064962904723754,-0.44749342483493826,
[Pulls] Created per day (True),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5987648256705169,0.10782467892370912,0.15574001217146485,0.053213715776182315,0.22937697543005414,-0.01608743171483461,0.03600507494488162,-0.005804147329287165,0.002595351223701209,0.11879396464725155,0.1692073553875765,0.20144290084659944,0.1189113224438198,0.20732173424732994,-0.1205035491330137,0.25822480047619534,-0.00032639536143334977,0.6478059793743266,0.17596608744835954,0.040711527723197236,0.35238107385975564,0.20480953137216315,0.04890808193511297,0.0017860890849394628,0.6598752797091154,0.624652787113159,0.4270538373395545,0.5950070540857231,-0.3898321962852538,-0.2179032874184321,-0.29477582232242155,-0.28237946314987944,
[Pulls] Maximum created per day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.054683633908133446,0.09200670994715777,0.07276731278062731,0.1393776894821589,-0.039580148618253395,-0.04919007244774834,0.03580805462421662,-0.011509443680020845,0.12586831361620307,0.12560478672183942,0.15444999202506085,0.13535093151000802,0.5268242341291487,-0.11805454852829309,0.3131876263398693,-0.025405107360565875,0.36867550606659855,0.2095031626213495,0.12142934294398593,0.26600561723678356,0.08810021790609472,0.142887470571234,0.109001718313351,0.342311855971358,0.2342260835049724,0.3744197599563902,0.2603009331034215,-0.337671834651556,-0.21101907402166523,-0.4151812006677136,-0.4523269047196089,
[Releases] Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18603467727578452,0.22023882663931063,0.02321418095597815,-0.01952846578306899,0.14741013583746787,-0.045903798327439786,0.08320167015713088,0.1626979072914985,0.8993572014547196,0.8489492732505792,0.19555022021224922,0.2115019984892481,-0.07134055643479183,0.2125331529763382,-0.006335280017816943,0.09817046269705246,0.15514692369029331,-0.019507755087335495,0.15631189560942274,0.04634431809747074,0.06997269669457402,0.07772345301240803,0.040141928417753284,0.0018503325088996066,0.10675091877933039,-0.05235683568228206,0.6898454004878413,0.20438834038579648,0.9505928166043266,0.8987975911121394,
[Releases] Tags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0010368423761457947,0.04764292361226033,0.11139182385531275,-0.03375123880267742,-0.014076558666201609,0.020231112976315333,0.053240768085972806,0.12675639068129033,0.12299165712123956,-0.0099832311121714,0.017698267048480484,0.12402686845861507,-0.02269526741085804,0.1962159689088394,0.21063100491987696,0.0968660199067703,0.04874794381278861,0.004849247798578375,0.00420458439970735,0.04537091529014883,0.08541573099841326,0.4046649376113024,0.1135169415824486,0.4818513081262361,0.1514254834181172,0.386409978196047,0.44106747953624437,0.5982239792027048,0.6577961446008603,
[Releases] Total downloads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01063665624212968,-0.0016562111991359754,0.4254439079530966,0.7744962911020133,0.05385928512757878,0.27559992497073965,0.233433165765133,0.22367406021726619,0.9442553392621058,0.20087113184375432,-0.07341498483116468,0.19765569433984514,-0.09272000039178453,0.011578349132161948,-0.1290841432597657,-0.11303792284351324,-0.028046341983089314,-0.0343432018344816,-0.03869754824905179,-0.06359482368557444,0.12585095831017779,0.10492941676249048,-0.028937950331761306,-0.04388412077797328,0.08296421049161823,0.3675311178996183,-0.24641160210579166,-0.30543522041121113,
[Releases] Average body len (chars),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009838617743383585,0.12459531726209823,-0.02663421373754922,-0.002198602747319244,0.09857977693470549,0.0002460182967840085,-0.041773080177881866,-0.00937917649154123,0.2829132102619932,0.011636977814941201,0.16128618301315745,0.0034907442557508767,0.23533527428292292,0.11294279283876821,0.08379466435146435,0.12001420002058943,0.14421028920374485,0.058269159791621325,0.007716881774026598,0.25896104640800444,0.22412342288513742,0.24134766495084806,0.25284342282023775,0.04617446801431455,0.3542689424505104,-0.26639188019941734,-0.3108853198137788,
[Releases] Average title len (chars),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0639390850298123,-0.00010869696566939824,-0.06788451080266496,0.266298004758717,-0.050986634259035817,-0.026199555719541454,0.0022686869961742605,-0.0820456037369056,0.3987700116624517,-0.09457129223378763,0.08446004581816004,-0.0318286371165215,0.1105575785706507,-0.03309384981562846,-0.14905812627436046,-0.07463532403215448,-0.11567213875890907,-0.07448890503939913,0.04997497516359357,0.04517672765156527,0.028509572802618184,0.06318933052039481,0.007964003628433457,-0.1168006253996779,0.18097868352534488,0.2690653862021564,
[Releases] Average assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025950587865494503,0.043881500146312,0.0682196085112128,0.1846182224016866,0.19687094808334313,0.3843590417647065,0.12464530132546227,-0.08548822547496328,0.11825436724472617,-0.0599438752849483,0.007418707281684932,0.05041364080416746,-0.10927272919342682,-0.041572679928199574,-0.05501013693927637,-0.08716441879172529,-0.08922441260291109,0.018712171150049535,0.026202532194631544,-0.044153288351867444,-0.022799688076105273,-0.3178340315854796,-0.5903943776220095,-0.29169185139892195,-0.4540659142147932,
[Releases] Average asset downloads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07209476667261602,0.20438231026695933,-0.020782604694862202,-0.01394817919564851,0.7661122400928323,0.11639780612783407,-0.02445342776467453,0.169093797689113,-0.06090484042778886,-0.0009540500850436296,-0.07198293323860949,-0.059487263744407416,-0.027997620679438256,-0.0347341560894881,-0.024664565343005436,-0.0334087120888616,0.029879258994685097,0.06143983577901798,-0.0992232368068699,-0.09468945172255974,0.11697703528371922,0.427734072702206,-0.22044245008569807,-0.26634464939527747,
[Releases] Average asset size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17883581985760505,0.07468618948835604,0.08632699652804314,0.0616002027109499,0.04283020578626423,-0.03369672396042118,0.021042011333031404,0.00012220735485712021,-0.025774912272239082,0.0957477831890947,0.011235433742753416,-0.014245699000167282,-0.01728369216528751,0.09483614779452268,0.014909331480996019,-0.03580093667682599,-0.034891819150943686,-0.05117917712888731,-0.06797597108147996,0.060424046121939815,-0.1991657832123417,-0.06596784096938167,-0.23155458271416865,
[Releases] Prereleases to total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17926179286760596,0.17005698097143887,0.24245358476394827,0.019061972305737737,0.07997978007986607,-0.07130556226217631,-0.006757654648325273,-0.046794321288941204,0.025068428491388087,0.1145790541088618,0.016814822928335808,0.023243118912281525,0.08123603902270546,0.011109893056731724,0.06308959529402465,-0.037403359264893,0.16857211592790367,0.03805505669636609,-0.05458019880269067,0.1326329512750781,-0.336763111947579,-0.43686010013462995,
[Releases] Per day created (True),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9726703542180051,0.2535774765792235,0.3785816201057508,-0.16517267305396874,0.31763770941855085,-0.11202533774239401,0.09128705881934913,0.08631082038423114,0.03786799310103046,0.07801452941961438,0.020400323671528057,-0.030638077285210015,0.07739114419224015,0.06751824642832463,0.18667472400703639,-0.00023425024747341852,0.1456472335880837,0.6770845280373747,-0.1698810143922824,0.8550819803858591,0.7601681244663827,
